productid,locationid,calendarid,productcategoryid,startdate,enddate,divisionid,unitcost_sum,unitcost_count,initunitprice_sum,initunitprice_count,initunitvol,initrev,optunitprice_sum,optunitprice_count,optunitvol,optrev
91,9,9,4,2012-12-21,2012-04-20,4,48.29,98,242.17,89,53,1199.88,216.38,84,40,1675.33
91,9,10,93,2012-12-03,2012-07-31,2,210.73,32,276.04,64,63,402.34,1364.1,25,90,523.32
91,10,1,73,2011-11-27,2012-02-28,2,804.43,36,1981.47,88,13,1921.46,650.48,27,49,1349.94
91,10,2,100,2011-06-22,2012-07-13,1,387.65,76,1729.88,23,46,1099.25,133.38,82,64,1806.66
91,10,3,2,2012-08-23,2011-07-02,4,908.69,65,21.18,82,70,1089.18,325.54,79,87,1459.15
91,10,4,37,2011-01-14,2012-04-29,4,477.78,58,1213.65,7,63,91.14,1769.59,83,43,788.68
91,10,5,13,2011-11-02,2011-03-11,1,148.82,24,394.0,60,45,1972.57,570.48,82,3,1140.22
91,10,6,13,2012-08-29,2011-10-04,4,864.38,34,135.37,20,8,1441.68,1188.18,94,56,1529.08
91,10,7,48,2011-11-26,2012-12-04,2,326.35,25,227.24,54,35,805.77,1377.63,54,27,477.15
91,10,8,33,2011-07-04,2012-07-20,2,60.67,64,644.7,64,37,1108.01,980.67,98,23,389.66
91,10,9,19,2011-02-02,2012-12-19,1,851.72,1,315.86,44,26,1983.87,134.87,38,24,718.54
91,10,10,62,2012-03-04,2012-05-22,4,81.76,43,1130.52,14,98,1752.94,1483.05,29,81,1881.31
92,1,1,15,2011-06-09,2012-10-03,4,369.82,6,522.83,34,82,1767.3,653.88,63,75,186.63
92,1,2,46,2012-03-17,2012-09-23,4,241.56,74,351.72,75,75,835.58,1753.12,44,34,1871.51
92,1,3,22,2011-02-25,2011-07-18,4,445.18,95,1550.32,46,82,1481.65,1772.26,82,12,1060.73
92,1,4,69,2012-02-16,2011-12-04,4,657.83,23,382.93,64,20,717.88,1753.75,31,80,8.88
92,1,5,84,2012-05-13,2012-05-23,4,231.28,16,1357.63,67,10,1491.48,1282.43,24,2,649.6
92,1,6,79,2012-07-12,2011-04-15,2,605.8,22,309.24,77,5,870.25,1975.98,20,76,1951.94
92,1,7,59,2012-05-11,2011-03-13,3,340.78,13,149.47,73,7,1810.75,796.55,26,37,1282.49
92,1,8,43,2011-03-23,2011-03-23,4,311.06,71,1271.36,81,13,1300.99,422.99,74,30,942.5
92,1,9,44,2012-08-05,2012-07-12,1,898.44,88,285.23,9,32,432.28,1895.72,48,83,1674.44
92,1,10,29,2011-08-28,2011-11-30,4,405.34,77,749.83,93,75,493.37,1206.9,13,63,1911.63
92,2,1,72,2011-07-17,2011-01-07,2,429.72,55,1941.52,29,11,316.09,1050.46,87,44,209.97
92,2,2,31,2011-03-19,2011-05-16,1,328.96,25,1240.0,51,86,150.29,751.78,60,74,1780.62
92,2,3,18,2011-12-20,2011-01-26,1,462.4,71,1633.88,43,56,205.56,1866.45,64,7,1843.76
92,2,4,72,2011-07-29,2012-08-12,3,3.64,60,1184.48,73,56,1064.07,1714.55,89,48,860.48
92,2,5,51,2012-08-06,2012-11-08,1,482.32,55,468.16,76,18,1199.3,651.88,52,89,975.53
92,2,6,81,2012-09-28,2012-01-21,1,439.61,35,1713.43,86,95,1574.81,1082.64,7,62,551.33
92,2,7,96,2012-11-10,2011-01-05,1,332.32,33,1601.55,95,35,552.56,551.76,75,23,526.59
92,2,8,6,2012-04-11,2012-12-06,4,985.94,83,1800.67,62,95,975.91,1469.87,16,76,1911.71
92,2,9,68,2011-07-20,2011-09-03,4,698.93,8,59.46,12,83,117.85,1178.88,46,62,1278.55
92,2,10,68,2012-01-14,2011-05-02,4,381.29,54,1217.42,90,74,1540.36,571.76,64,29,1134.81
92,3,1,35,2012-12-03,2011-07-03,3,942.26,90,274.7,9,56,237.36,97.52,87,80,1985.15
92,3,2,11,2012-10-23,2011-12-01,2,618.42,82,126.45,15,16,661.44,1271.56,8,57,1282.01
92,3,3,86,2012-06-28,2011-08-03,1,860.04,14,484.88,30,75,523.95,1559.16,53,48,1982.89
92,3,4,34,2011-12-25,2011-10-11,3,599.58,36,653.45,87,80,1997.31,797.07,56,33,1006.12
92,3,5,49,2011-04-30,2011-01-12,1,505.46,27,358.33,51,32,1415.31,1928.99,37,48,323.51
92,3,6,37,2011-06-09,2012-07-15,1,446.82,58,1283.62,58,70,1491.09,1826.05,45,1,725.33
92,3,7,50,2011-06-11,2012-12-08,1,548.77,60,713.68,2,27,1959.39,1503.9,41,16,128.11
92,3,8,93,2011-07-17,2011-04-25,2,578.22,23,321.77,65,25,323.81,250.67,23,68,1958.95
92,3,9,92,2011-04-12,2011-01-27,3,29.68,43,870.71,99,34,1073.46,1022.85,59,34,1352.31
92,3,10,33,2012-04-20,2012-06-02,1,178.04,71,248.16,50,47,485.87,851.63,10,40,713.41
92,4,1,24,2011-03-15,2012-12-19,1,979.71,21,88.38,52,37,1115.85,1533.62,86,15,503.14
92,4,2,85,2012-04-09,2012-03-11,1,936.1,39,641.28,55,6,843.41,693.23,69,75,423.06
92,4,3,49,2012-06-21,2011-12-03,2,376.73,73,1966.77,24,23,1613.22,1306.44,53,2,1056.25
92,4,4,88,2012-04-23,2012-03-20,3,256.25,38,1646.29,93,95,470.45,424.38,44,89,1297.63
92,4,5,92,2012-02-22,2012-03-10,2,426.95,38,53.11,10,25,904.03,1360.82,75,67,790.56
92,4,6,70,2011-02-21,2011-03-22,2,191.18,13,947.0,74,13,1554.31,926.02,21,8,1286.75
92,4,7,71,2012-10-12,2012-03-28,1,934.93,45,856.01,79,27,238.45,1778.18,15,99,1210.66
92,4,8,93,2011-02-28,2012-05-19,2,530.19,16,170.92,7,37,870.17,1839.01,42,49,849.7
92,4,9,6,2012-06-24,2011-07-03,3,275.52,64,1017.83,24,10,694.04,160.81,7,19,1467.77
92,4,10,85,2012-02-10,2012-03-09,3,54.45,81,863.98,10,89,1009.36,440.04,73,35,1753.73
92,5,1,40,2011-10-16,2011-11-08,1,65.84,57,1276.48,31,12,1506.84,801.74,3,48,1964.74
92,5,2,3,2012-12-10,2011-05-14,1,332.69,20,432.01,75,77,1812.98,639.27,84,52,608.43
92,5,3,10,2011-03-19,2011-06-18,2,111.46,60,1027.51,96,27,1398.36,1959.16,5,29,979.55
92,5,4,25,2012-08-19,2012-02-02,3,457.75,29,173.5,69,41,430.56,1516.05,38,85,486.51
92,5,5,73,2011-01-12,2011-03-13,2,598.45,75,1191.44,53,57,1990.92,1577.01,81,9,1802.85
92,5,6,24,2011-08-21,2011-04-17,4,459.72,54,488.98,50,34,1967.06,747.15,68,27,113.59
92,5,7,37,2012-02-27,2012-06-16,4,191.51,14,761.74,30,19,1147.57,1183.83,85,3,120.34
92,5,8,80,2011-11-23,2012-01-03,1,607.08,42,1719.28,69,82,1328.15,1995.49,18,83,1400.52
92,5,9,94,2011-11-18,2011-01-12,1,368.07,67,742.13,1,96,1397.09,1397.12,44,63,608.97
92,5,10,85,2012-10-06,2011-11-02,2,904.91,69,141.42,80,14,1559.89,63.17,36,10,932.93
92,6,1,83,2011-02-25,2012-12-27,1,774.33,66,1957.96,17,14,1266.15,745.31,47,62,307.06
92,6,2,30,2011-06-13,2011-02-25,3,419.47,57,844.18,81,49,61.13,1531.96,91,83,257.29
92,6,3,92,2011-11-30,2012-07-08,2,479.76,69,1879.67,86,84,1520.62,1729.77,82,96,260.37
92,6,4,70,2012-03-14,2011-02-10,3,670.69,75,1981.94,56,66,92.31,12.91,84,62,971.0
92,6,5,24,2012-01-03,2012-08-10,3,277.58,26,853.74,95,47,818.15,1680.47,82,6,1681.66
92,6,6,27,2011-12-04,2012-03-07,1,887.71,55,1449.38,74,53,1265.67,924.28,46,64,75.11
92,6,7,66,2012-01-27,2012-04-26,4,60.24,12,682.24,56,80,792.8,1456.07,7,84,1360.29
92,6,8,3,2012-09-18,2012-01-09,3,326.78,44,1405.77,82,27,86.77,845.74,16,7,847.41
92,6,9,8,2011-03-13,2012-04-14,4,426.78,97,1018.64,50,52,934.22,753.75,69,94,640.45
92,6,10,3,2012-06-06,2012-08-28,4,423.31,15,1260.94,68,37,1288.11,235.49,50,75,697.12
92,7,1,81,2011-02-23,2012-10-01,3,229.26,85,761.74,5,40,1889.66,1283.96,26,3,659.04
92,7,2,5,2012-07-03,2011-01-19,4,242.74,15,387.16,42,5,123.89,1302.52,90,58,595.26
92,7,3,71,2011-02-23,2011-09-27,1,683.22,89,1067.61,94,16,116.27,1649.8,44,65,1168.05
92,7,4,30,2011-01-19,2012-05-03,4,992.46,48,330.51,26,85,1027.69,307.2,76,11,7.02
92,7,5,96,2012-11-28,2011-05-20,2,148.1,19,231.33,64,76,239.92,622.49,5,34,196.37
92,7,6,45,2011-02-07,2012-11-17,2,27.63,64,1509.34,23,58,1943.81,262.26,29,81,595.28
92,7,7,30,2011-05-30,2012-06-19,2,849.63,45,1900.02,83,37,291.32,1362.99,14,79,1744.52
92,7,8,34,2012-11-26,2012-09-15,2,177.42,28,414.1,100,27,572.76,72.88,73,29,1001.95
92,7,9,46,2012-09-08,2011-08-05,4,538.88,33,942.88,55,12,749.86,873.11,60,78,1033.9
92,7,10,70,2012-05-21,2012-12-28,2,943.09,93,382.23,2,70,630.42,604.58,40,61,1238.84
92,8,1,90,2011-06-07,2011-06-17,2,620.93,98,1863.03,18,20,925.89,365.33,54,71,220.28
92,8,2,57,2011-09-13,2011-04-29,4,724.54,55,1539.01,50,98,1811.66,788.27,71,5,613.13
92,8,3,64,2011-05-06,2011-03-18,1,134.22,94,861.46,32,44,259.47,286.03,74,81,598.14
92,8,4,70,2012-10-22,2011-10-09,3,455.34,53,1470.03,85,83,360.33,1309.19,30,93,324.27
92,8,5,68,2011-12-30,2012-11-04,2,69.95,71,1877.79,37,47,1204.62,1255.87,49,25,138.33
92,8,6,64,2012-07-26,2011-11-25,4,744.27,1,1592.11,91,71,964.05,130.48,57,97,584.8
92,8,7,12,2012-03-25,2011-11-25,2,208.78,46,287.3,51,66,218.27,808.78,35,51,138.78
92,8,8,81,2011-04-23,2012-04-17,1,390.23,31,826.99,81,77,618.2,944.23,38,91,1035.88
92,8,9,49,2012-03-20,2012-10-03,3,241.69,76,418.69,36,49,582.7,920.26,82,31,918.43
92,8,10,89,2011-12-24,2011-01-09,3,635.59,22,1644.28,18,12,1463.03,20.85,38,9,1994.06
92,9,1,50,2012-03-07,2012-12-09,2,579.71,95,630.41,37,21,1976.2,1078.14,24,93,138.07
92,9,2,52,2012-10-24,2012-04-23,3,437.9,74,1352.7,73,89,35.92,342.69,75,71,1815.68
92,9,3,50,2011-09-15,2012-07-22,3,424.16,9,495.24,40,67,1595.28,142.04,95,28,1267.79
92,9,4,9,2012-03-06,2012-06-23,3,672.12,42,788.4,97,35,1899.57,1277.47,54,33,226.92
92,9,5,93,2011-04-20,2012-03-20,3,402.82,30,292.66,88,97,1363.21,1839.91,39,43,1139.29
92,9,6,5,2012-09-15,2012-01-25,3,435.76,88,1672.24,11,62,956.49,1050.22,42,28,1485.42
92,9,7,16,2012-03-26,2011-05-15,4,828.8,6,1639.23,11,22,90.86,624.52,24,13,1883.54
92,9,8,44,2011-06-11,2012-12-12,2,906.09,64,602.37,70,30,428.53,430.82,12,39,731.8
92,9,9,59,2011-07-11,2011-08-02,4,506.11,35,1146.73,15,93,789.83,1333.22,50,82,179.49
92,9,10,17,2011-11-12,2012-02-02,3,808.6,41,620.23,55,9,86.23,1442.99,84,54,1135.25
92,10,1,91,2011-10-07,2011-03-10,4,826.16,73,1873.0,65,64,1117.15,1265.17,58,76,1598.12
92,10,2,52,2012-10-13,2011-11-17,2,243.22,31,1749.09,92,11,3.45,1201.28,52,73,1522.51
92,10,3,1,2012-02-21,2012-12-20,1,220.46,52,824.52,57,88,1573.5,1342.62,99,36,1432.8
92,10,4,93,2011-04-29,2011-06-29,1,907.84,29,173.31,40,96,496.31,823.97,95,8,1507.85
92,10,5,25,2012-02-16,2011-01-23,2,105.86,20,883.5,19,26,1308.85,1194.59,61,68,1246.74
92,10,6,85,2011-01-17,2011-11-24,4,808.76,84,505.57,48,43,1601.06,1567.11,59,76,1013.16
92,10,7,54,2012-09-20,2011-01-08,2,28.35,100,492.94,51,85,934.68,1645.86,12,83,851.25
92,10,8,1,2012-04-20,2011-09-10,3,22.4,42,793.91,75,49,479.01,1514.6,24,39,1214.59
92,10,9,59,2012-08-08,2011-03-05,2,258.6,33,1483.34,36,8,1614.5,1815.09,54,82,1132.43
92,10,10,55,2012-09-22,2012-05-29,4,92.56,72,1626.93,15,41,159.34,1302.27,8,91,1863.87
93,1,1,96,2012-08-27,2012-11-17,3,187.2,94,1294.08,40,46,1563.56,1485.19,69,60,44.8
93,1,2,89,2012-01-08,2012-01-06,2,196.58,34,1507.86,91,55,509.15,844.7,94,22,83.03
93,1,3,34,2011-06-28,2012-07-26,1,892.98,2,741.45,94,44,1191.58,1097.94,22,24,179.22
93,1,4,68,2011-12-16,2012-03-30,2,101.62,10,302.76,55,94,1505.31,476.06,30,39,1855.41
93,1,5,17,2012-09-25,2011-04-29,2,390.55,44,1228.17,100,53,567.3,184.25,74,6,1217.96
93,1,6,26,2012-02-02,2011-09-28,2,629.33,38,1831.19,16,98,454.39,1804.93,46,32,1559.4
93,1,7,90,2011-05-20,2012-09-27,3,113.72,33,1338.09,27,66,304.02,386.11,13,13,425.95
93,1,8,40,2012-01-28,2012-06-23,4,766.83,13,1153.11,66,34,205.53,1835.52,20,5,544.31
93,1,9,13,2011-02-07,2011-10-14,4,352.43,12,1379.93,91,74,129.51,20.66,80,93,1917.04
93,1,10,67,2011-01-17,2011-11-21,3,188.21,80,107.73,52,50,1221.38,1901.54,100,52,285.27
93,2,1,56,2011-05-17,2011-07-07,1,640.53,27,109.37,61,42,783.32,10.48,46,92,290.77
93,2,2,41,2012-10-19,2011-07-20,2,74.79,92,552.05,57,11,494.54,530.81,36,55,1224.17
93,2,3,62,2012-04-19,2011-06-12,1,830.42,31,1033.44,74,10,1632.22,778.33,48,74,1756.15
93,2,4,12,2012-06-03,2012-10-23,4,904.92,4,1297.51,88,82,1436.72,462.09,36,87,170.89
93,2,5,63,2011-01-21,2012-02-14,1,974.0,41,447.7,5,19,29.11,329.95,99,36,1433.53
93,2,6,2,2012-10-07,2011-07-13,2,226.2,36,1076.13,74,32,783.12,1132.52,71,15,972.02
93,2,7,26,2011-03-01,2012-02-10,1,187.68,82,486.51,63,40,725.51,1747.91,8,9,1393.89
93,2,8,37,2011-04-24,2012-05-16,4,16.22,99,1822.43,14,29,116.02,1497.1,61,69,1297.92
93,2,9,40,2011-04-29,2011-08-16,3,482.0,1,1831.76,99,38,1247.2,280.46,58,23,1515.54
93,2,10,33,2011-11-06,2011-11-07,3,66.83,64,421.39,9,37,1394.79,929.41,22,30,890.71
93,3,1,84,2012-02-16,2011-09-02,3,772.23,44,59.23,3,53,1115.41,712.48,82,52,1964.69
93,3,2,88,2012-12-29,2012-03-20,4,79.84,83,1940.79,70,76,1565.73,61.64,29,28,1435.02
93,3,3,87,2011-10-04,2012-11-17,4,780.89,47,106.02,2,30,122.31,1645.8,97,89,3.26
93,3,4,47,2012-02-27,2011-11-26,2,341.98,70,366.1,38,57,1262.64,1681.94,29,17,937.57
93,3,5,21,2012-06-24,2011-01-02,2,209.8,12,1038.18,16,36,1738.05,1967.21,1,54,1358.06
93,3,6,86,2012-06-23,2012-03-03,4,834.72,99,1972.88,23,37,534.25,1374.73,90,83,594.0
93,3,7,79,2011-07-12,2011-12-20,2,957.61,4,1435.71,26,44,15.2,1233.53,73,51,1777.04
93,3,8,49,2012-05-10,2011-04-16,3,128.16,77,1225.14,71,32,1945.37,1053.64,56,35,160.26
93,3,9,13,2011-10-22,2012-10-21,4,607.9,53,1251.98,14,36,1255.0,223.95,6,1,1214.75
93,3,10,61,2012-10-16,2012-07-24,1,530.23,15,1452.83,46,92,1109.32,319.89,61,49,1277.86
93,4,1,7,2012-02-14,2012-12-01,2,250.12,60,89.83,83,42,1389.22,1330.13,38,41,936.83
93,4,2,48,2011-10-24,2011-07-13,4,992.12,1,1197.88,77,62,1624.65,780.24,91,98,1731.16
93,4,3,66,2011-11-07,2011-03-20,3,810.85,53,282.76,89,40,118.73,1186.08,4,73,269.31
93,4,4,79,2011-06-29,2012-08-10,1,244.17,100,35.05,39,89,843.88,1845.84,37,53,1908.03
93,4,5,63,2011-11-05,2011-10-06,3,15.66,9,1471.05,92,52,508.84,778.19,61,44,1793.66
93,4,6,71,2011-08-16,2012-03-13,1,20.86,78,3.41,30,20,220.54,560.94,40,85,1821.89
93,4,7,60,2011-02-02,2011-12-19,1,612.67,51,844.1,94,14,991.51,1583.89,68,78,1761.68
93,4,8,76,2011-11-25,2011-01-18,2,230.04,48,712.08,69,54,891.9,153.93,78,23,1147.78
93,4,9,83,2011-07-17,2011-08-07,3,495.36,11,578.69,25,20,1971.08,1085.95,56,11,1499.38
93,4,10,11,2011-12-13,2012-01-03,2,840.29,95,1902.49,65,76,3.79,1923.32,19,32,1839.11
93,5,1,8,2011-10-20,2011-01-21,3,806.04,78,1772.48,7,44,1383.45,19.52,95,23,1708.56
93,5,2,87,2011-04-04,2012-07-23,3,294.46,67,527.63,88,53,293.53,1371.49,48,28,126.21
93,5,3,33,2012-05-22,2011-10-02,1,174.61,78,890.18,36,16,950.11,1651.36,30,31,1653.83
93,5,4,5,2011-11-06,2011-04-07,3,599.58,72,1878.54,57,57,152.46,441.36,41,38,574.73
93,5,5,36,2012-01-28,2011-11-01,2,645.15,3,737.67,1,63,1117.78,1306.93,27,83,733.83
93,5,6,80,2012-10-02,2011-03-28,1,826.93,30,1028.75,31,45,92.83,1203.88,41,98,1763.87
93,5,7,93,2012-02-06,2011-04-23,3,928.11,64,1921.02,82,78,267.66,1784.93,29,57,1604.67
93,5,8,12,2011-02-17,2012-03-17,3,81.86,39,479.86,65,9,376.6,153.45,74,77,1580.19
93,5,9,91,2011-04-12,2012-03-02,3,644.44,95,267.23,49,67,1980.66,1592.52,16,35,849.33
93,5,10,33,2011-11-11,2012-07-08,2,756.84,75,1496.17,78,32,182.3,612.11,2,65,767.6
93,6,1,35,2012-06-03,2011-01-22,3,442.26,74,542.53,33,45,1165.59,591.98,69,27,1493.19
93,6,2,7,2012-01-10,2012-07-05,4,387.21,15,393.18,99,90,1619.84,577.61,42,32,1837.67
93,6,3,90,2012-01-16,2012-10-23,1,619.12,2,1476.79,38,69,392.61,576.31,44,16,237.15
93,6,4,31,2011-11-20,2011-05-11,3,227.71,77,448.83,69,60,1866.79,1872.32,7,56,547.91
93,6,5,47,2011-06-18,2011-10-18,2,58.07,35,1098.21,46,48,1008.78,214.33,37,23,340.5
93,6,6,26,2012-12-08,2012-03-27,1,255.45,36,404.91,10,11,798.63,41.58,26,70,1557.57
93,6,7,76,2011-01-26,2012-09-07,2,91.69,6,216.68,94,10,1436.95,1395.34,6,80,1725.0
93,6,8,64,2012-04-21,2012-10-18,4,124.41,40,463.13,85,50,1077.62,1865.71,48,95,571.13
93,6,9,5,2011-02-16,2012-07-24,3,176.6,8,1822.29,94,83,1112.02,1307.11,99,42,218.73
93,6,10,74,2011-03-03,2011-07-20,1,255.79,78,1442.47,62,19,91.93,1469.9,82,38,291.64
93,7,1,6,2012-06-12,2012-03-19,2,699.03,56,1130.79,73,55,734.28,1919.07,12,27,780.41
93,7,2,4,2011-10-17,2011-11-14,2,644.58,11,1384.96,28,4,1605.19,1062.11,38,42,1254.12
93,7,3,24,2011-03-22,2011-07-09,2,175.01,90,154.73,27,60,685.97,1658.47,85,21,1520.41
93,7,4,39,2011-08-05,2011-08-17,3,593.18,91,169.28,53,93,1743.38,1117.08,21,29,1313.24
93,7,5,81,2012-11-07,2012-01-04,4,204.22,38,126.18,39,77,1284.32,1311.02,73,74,681.7
93,7,6,92,2012-11-26,2011-08-16,3,913.32,15,1113.31,19,87,682.11,348.77,31,87,1637.09
93,7,7,92,2011-02-16,2011-10-15,2,905.93,100,1865.84,38,65,887.03,262.95,92,34,1433.24
93,7,8,65,2011-08-10,2012-12-17,2,523.72,87,299.53,34,80,1190.8,71.7,93,16,14.79
93,7,9,7,2011-04-10,2011-07-24,1,172.38,68,1032.23,22,64,1052.88,1913.96,34,12,734.21
93,7,10,52,2011-02-27,2012-10-26,4,96.95,94,239.67,10,26,1851.03,1120.73,12,100,163.67
93,8,1,6,2012-09-23,2011-09-13,3,936.04,9,1400.38,93,92,1903.99,1112.63,43,11,563.37
93,8,2,72,2011-07-13,2012-10-20,1,633.08,6,712.1,62,6,618.92,1340.25,66,98,1240.74
93,8,3,66,2012-01-21,2012-08-07,4,758.79,10,571.24,26,52,1652.73,866.31,6,98,924.34
93,8,4,80,2011-03-13,2012-11-27,4,8.11,96,1871.79,27,90,808.97,1900.92,84,100,300.63
93,8,5,98,2012-01-20,2012-07-02,4,955.49,47,1005.73,75,96,497.05,1259.39,35,27,47.86
93,8,6,87,2011-12-04,2011-04-25,3,324.14,81,1486.02,73,87,1866.2,1540.17,72,99,1702.17
93,8,7,67,2012-11-18,2012-10-26,1,74.36,24,1684.81,72,60,740.83,768.62,25,78,1968.13
93,8,8,27,2012-05-04,2012-06-15,1,119.22,11,1840.9,59,9,1563.57,72.39,52,100,1098.15
93,8,9,6,2011-10-23,2011-10-16,2,552.08,52,522.53,37,73,1109.99,1985.14,61,3,943.88
93,8,10,49,2012-07-29,2011-05-01,3,142.8,45,1492.18,94,32,1364.66,80.3,73,93,720.19
93,9,1,77,2012-07-26,2012-06-14,2,380.08,21,741.93,15,61,1265.61,1785.57,9,66,1073.9
93,9,2,99,2012-05-19,2012-08-23,4,680.19,83,215.36,98,70,1113.61,1391.35,19,11,383.7
93,9,3,68,2011-01-23,2012-09-22,4,66.47,21,1124.55,18,97,497.3,521.49,94,98,662.59
93,9,4,32,2012-11-15,2011-05-27,3,463.62,27,690.18,51,80,1639.29,77.25,97,91,1209.51
93,9,5,26,2012-01-20,2012-04-29,4,899.74,45,400.82,58,18,1508.28,92.91,50,15,1953.01
93,9,6,93,2012-05-27,2012-02-08,3,53.56,91,370.05,45,54,134.15,193.44,64,49,1260.7
93,9,7,79,2012-08-26,2012-06-16,2,603.84,54,1677.48,55,33,1494.57,1419.87,40,40,909.41
93,9,8,48,2011-12-24,2011-12-17,2,916.21,75,1291.92,98,82,1811.27,1312.16,31,70,1443.73
93,9,9,10,2012-12-13,2011-12-19,4,683.18,88,1444.39,79,75,877.17,1040.81,6,44,1852.99
93,9,10,22,2012-04-19,2011-11-02,3,48.33,81,753.83,36,19,1136.15,1005.46,3,17,1839.09
93,10,1,53,2011-03-07,2011-03-06,4,481.29,25,313.78,53,49,257.87,1530.06,10,26,1243.35
93,10,2,38,2012-01-29,2012-02-04,3,380.43,20,1094.24,64,58,1363.06,1448.01,26,23,1392.7
93,10,3,71,2011-09-26,2011-05-06,2,942.22,100,1915.98,15,12,1091.48,222.84,20,17,1608.61
93,10,4,27,2012-03-25,2012-07-08,2,129.52,51,930.14,4,3,941.64,1992.94,42,84,1206.18
93,10,5,23,2011-01-27,2012-03-08,2,394.2,13,1737.18,55,12,1985.32,304.5,63,86,744.16
93,10,6,19,2011-09-30,2012-02-14,3,927.22,49,1039.69,64,16,832.13,1636.53,92,53,1934.92
93,10,7,42,2011-03-06,2011-02-14,4,77.13,43,1478.94,63,13,392.08,1990.93,98,45,1540.45
93,10,8,32,2011-11-17,2011-08-14,4,352.56,50,636.0,62,11,246.32,709.71,51,5,1197.08
93,10,9,66,2012-10-26,2011-02-17,1,31.76,37,283.25,89,99,1769.59,1766.78,84,59,1939.71
93,10,10,9,2012-06-10,2011-05-29,1,893.68,91,1412.92,33,92,808.01,972.49,15,60,591.92
94,1,1,40,2011-07-01,2011-02-04,3,890.53,57,295.69,75,53,1209.29,1720.43,52,45,1799.17
94,1,2,53,2012-02-17,2012-05-19,3,336.55,70,1522.77,55,82,1489.32,653.91,13,40,272.91
94,1,3,76,2011-12-14,2011-12-11,1,423.12,65,898.32,5,86,261.65,1702.85,30,47,572.55
94,1,4,5,2011-05-14,2011-05-13,1,379.43,51,1757.64,62,18,1405.31,701.49,45,35,701.81
94,1,5,89,2011-06-23,2011-10-05,3,448.18,71,1057.67,19,18,308.43,306.52,35,77,1120.67
94,1,6,36,2011-05-31,2012-03-02,4,974.15,33,210.46,90,30,95.58,1181.92,64,28,1392.39
94,1,7,24,2012-03-21,2011-09-14,4,689.94,97,1527.99,21,59,1654.27,1979.43,43,32,1872.95
94,1,8,41,2011-06-21,2012-03-19,2,112.41,17,679.62,53,20,777.61,1875.44,92,70,1684.11
94,1,9,100,2011-05-19,2012-08-27,1,955.6,1,717.94,21,51,1307.71,1875.94,10,11,326.7
94,1,10,22,2011-01-13,2011-06-28,1,944.54,53,1148.76,13,42,1389.29,693.63,38,72,1459.82
94,2,1,55,2012-01-25,2012-10-28,4,720.4,15,1383.17,75,29,1602.87,1895.33,76,49,757.4
94,2,2,58,2011-01-07,2011-09-27,1,382.64,19,813.97,34,48,451.24,841.16,8,62,1978.25
94,2,3,50,2012-06-19,2012-09-05,4,142.63,56,227.83,66,74,256.83,271.69,57,65,931.12
94,2,4,47,2012-04-03,2011-06-25,3,590.25,24,1457.11,73,17,11.14,727.22,47,8,278.28
94,2,5,44,2011-07-25,2011-10-03,2,737.13,59,501.7,13,88,1349.22,535.71,56,99,495.2
94,2,6,52,2012-11-17,2011-02-20,2,719.83,31,948.67,12,41,233.79,681.74,51,58,96.96
94,2,7,26,2012-10-13,2011-05-17,3,20.33,52,1798.59,45,38,901.21,746.16,80,13,806.59
94,2,8,15,2012-12-30,2012-03-22,4,67.84,54,1966.31,39,29,48.86,1426.18,5,100,58.24
94,2,9,43,2012-11-07,2012-04-18,1,502.07,88,1470.44,39,98,1821.37,954.21,7,37,1275.85
94,2,10,56,2011-03-13,2011-05-18,1,108.02,68,1609.63,26,66,1388.9,1216.28,80,7,1342.83
94,3,1,4,2011-06-28,2011-07-22,3,263.46,25,1293.15,96,51,678.95,1793.86,7,32,176.76
94,3,2,35,2012-09-14,2012-11-03,3,63.4,93,101.8,68,7,480.3,1530.27,13,32,1384.78
94,3,3,69,2012-12-07,2011-09-18,3,717.3,78,63.18,78,30,678.66,1885.92,52,14,1691.01
94,3,4,31,2012-02-02,2011-06-29,4,731.67,60,1040.55,64,23,1303.33,1866.21,94,98,1014.66
94,3,5,6,2012-10-17,2011-03-02,4,590.69,37,906.7,72,78,1186.71,1587.32,38,61,94.38
94,3,6,77,2011-02-11,2012-07-10,3,307.75,83,97.94,93,9,185.59,1341.15,93,88,999.59
94,3,7,15,2012-04-24,2012-09-21,1,751.7,80,1984.75,3,48,296.31,1849.2,78,45,439.16
94,3,8,67,2012-01-27,2012-11-13,1,295.3,40,71.62,91,16,54.65,1794.05,74,98,1517.81
94,3,9,77,2011-10-03,2012-10-16,3,682.57,42,1378.04,76,92,1604.79,972.63,95,54,1164.61
94,3,10,64,2011-05-04,2012-12-28,4,643.18,44,466.91,43,52,1471.98,408.68,11,87,1439.54
94,4,1,18,2011-04-22,2011-02-03,1,891.16,82,1609.75,75,77,979.21,1183.28,33,30,1017.54
94,4,2,48,2011-01-22,2011-10-24,3,457.21,75,1777.29,100,63,329.71,1647.11,2,85,410.92
94,4,3,70,2012-03-05,2011-01-04,3,334.14,86,523.02,28,33,1408.54,921.04,14,85,670.22
94,4,4,6,2012-12-19,2012-10-31,3,267.87,94,1876.49,68,95,1613.77,1128.63,82,5,491.67
94,4,5,91,2011-07-14,2011-11-09,4,339.58,27,1983.0,61,7,48.24,348.81,21,20,707.41
